"etuus";"vuosi";"kuukausi";"ikaluokka";"sukupuoli";"paiva";"variable";"val"
"Työttömyysturva";"2020";"11";"yli 54";"miehet";"2020-11-01";"uudet saajat";"180"
"Työttömyysturva";"2020";"11";"18-24";"naiset";"2020-11-01";"uudet saajat";"1084"
"Työttömyysturva";"2020";"11";"25-34";"naiset";"2020-11-01";"uudet saajat";"943"
"Työttömyysturva";"2020";"11";"35-44";"naiset";"2020-11-01";"uudet saajat";"466"
"Työttömyysturva";"2020";"11";"45-54";"naiset";"2020-11-01";"uudet saajat";"228"
"Työttömyysturva";"2020";"11";"yli 54";"naiset";"2020-11-01";"uudet saajat";"112"
"Yrittäjien työmarkkinatuki";"2020";"11";"18-24";"kaikki";"2020-11-01";"yrittäjien työmarkkinatuen saajat";"485"
"Yrittäjien työmarkkinatuki";"2020";"11";"25-34";"kaikki";"2020-11-01";"yrittäjien työmarkkinatuen saajat";"2970"
"Yrittäjien työmarkkinatuki";"2020";"11";"35-44";"kaikki";"2020-11-01";"yrittäjien työmarkkinatuen saajat";"5117"
"Yrittäjien työmarkkinatuki";"2020";"11";"45-54";"kaikki";"2020-11-01";"yrittäjien työmarkkinatuen saajat";"6039"
"Yrittäjien työmarkkinatuki";"2020";"11";"yli 54";"kaikki";"2020-11-01";"yrittäjien työmarkkinatuen saajat";"6294"
"Yrittäjien työmarkkinatuki";"2020";"11";"18-24";"miehet";"2020-11-01";"yrittäjien työmarkkinatuen saajat";"230"
"Yrittäjien työmarkkinatuki";"2020";"11";"25-34";"miehet";"2020-11-01";"yrittäjien työmarkkinatuen saajat";"1604"
"Yrittäjien työmarkkinatuki";"2020";"11";"35-44";"miehet";"2020-11-01";"yrittäjien työmarkkinatuen saajat";"2607"
"Yrittäjien työmarkkinatuki";"2020";"11";"45-54";"miehet";"2020-11-01";"yrittäjien työmarkkinatuen saajat";"3062"
"Yrittäjien työmarkkinatuki";"2020";"11";"yli 54";"miehet";"2020-11-01";"yrittäjien työmarkkinatuen saajat";"3231"
"Yrittäjien työmarkkinatuki";"2020";"11";"18-24";"naiset";"2020-11-01";"yrittäjien työmarkkinatuen saajat";"255"
"Yrittäjien työmarkkinatuki";"2020";"11";"25-34";"naiset";"2020-11-01";"yrittäjien työmarkkinatuen saajat";"1366"
"Yrittäjien työmarkkinatuki";"2020";"11";"35-44";"naiset";"2020-11-01";"yrittäjien työmarkkinatuen saajat";"2510"
"Yrittäjien työmarkkinatuki";"2020";"11";"45-54";"naiset";"2020-11-01";"yrittäjien työmarkkinatuen saajat";"2977"
"Yrittäjien työmarkkinatuki";"2020";"11";"yli 54";"naiset";"2020-11-01";"yrittäjien työmarkkinatuen saajat";"3063"
"Työttömyysturva";"2020";"12";"18-24";"kaikki";"2020-12-01";"aiemmin tukea saaneet";"25595"
"Työttömyysturva";"2020";"12";"25-34";"kaikki";"2020-12-01";"aiemmin tukea saaneet";"58455"
"Työttömyysturva";"2020";"12";"35-44";"kaikki";"2020-12-01";"aiemmin tukea saaneet";"49851"
"Työttömyysturva";"2020";"12";"45-54";"kaikki";"2020-12-01";"aiemmin tukea saaneet";"42860"
"Työttömyysturva";"2020";"12";"yli 54";"kaikki";"2020-12-01";"aiemmin tukea saaneet";"36835"
"Työttömyysturva";"2020";"12";"18-24";"miehet";"2020-12-01";"aiemmin tukea saaneet";"14123"
"Työttömyysturva";"2020";"12";"25-34";"miehet";"2020-12-01";"aiemmin tukea saaneet";"30783"
"Työttömyysturva";"2020";"12";"35-44";"miehet";"2020-12-01";"aiemmin tukea saaneet";"24877"
"Työttömyysturva";"2020";"12";"45-54";"miehet";"2020-12-01";"aiemmin tukea saaneet";"22689"
"Työttömyysturva";"2020";"12";"yli 54";"miehet";"2020-12-01";"aiemmin tukea saaneet";"19733"
"Työttömyysturva";"2020";"12";"18-24";"naiset";"2020-12-01";"aiemmin tukea saaneet";"11472"
"Työttömyysturva";"2020";"12";"25-34";"naiset";"2020-12-01";"aiemmin tukea saaneet";"27672"
"Työttömyysturva";"2020";"12";"35-44";"naiset";"2020-12-01";"aiemmin tukea saaneet";"24974"
"Työttömyysturva";"2020";"12";"45-54";"naiset";"2020-12-01";"aiemmin tukea saaneet";"20171"
"Työttömyysturva";"2020";"12";"yli 54";"naiset";"2020-12-01";"aiemmin tukea saaneet";"17102"
"Työttömyysturva";"2020";"12";"18-24";"kaikki";"2020-12-01";"uudet saajat";"1893"
"Työttömyysturva";"2020";"12";"25-34";"kaikki";"2020-12-01";"uudet saajat";"1824"
"Työttömyysturva";"2020";"12";"35-44";"kaikki";"2020-12-01";"uudet saajat";"868"
"Työttömyysturva";"2020";"12";"45-54";"kaikki";"2020-12-01";"uudet saajat";"525"
"Työttömyysturva";"2020";"12";"yli 54";"kaikki";"2020-12-01";"uudet saajat";"292"
"Työttömyysturva";"2020";"12";"18-24";"miehet";"2020-12-01";"uudet saajat";"1014"
"Työttömyysturva";"2020";"12";"25-34";"miehet";"2020-12-01";"uudet saajat";"910"
"Työttömyysturva";"2020";"12";"35-44";"miehet";"2020-12-01";"uudet saajat";"430"
"Työttömyysturva";"2020";"12";"45-54";"miehet";"2020-12-01";"uudet saajat";"311"
"Työttömyysturva";"2020";"12";"yli 54";"miehet";"2020-12-01";"uudet saajat";"171"
"Työttömyysturva";"2020";"12";"18-24";"naiset";"2020-12-01";"uudet saajat";"879"
"Työttömyysturva";"2020";"12";"25-34";"naiset";"2020-12-01";"uudet saajat";"914"
"Työttömyysturva";"2020";"12";"35-44";"naiset";"2020-12-01";"uudet saajat";"438"
"Työttömyysturva";"2020";"12";"45-54";"naiset";"2020-12-01";"uudet saajat";"214"
"Työttömyysturva";"2020";"12";"yli 54";"naiset";"2020-12-01";"uudet saajat";"121"
"Yrittäjien työmarkkinatuki";"2020";"12";"18-24";"kaikki";"2020-12-01";"yrittäjien työmarkkinatuen saajat";"537"
"Yrittäjien työmarkkinatuki";"2020";"12";"25-34";"kaikki";"2020-12-01";"yrittäjien työmarkkinatuen saajat";"3173"
"Yrittäjien työmarkkinatuki";"2020";"12";"35-44";"kaikki";"2020-12-01";"yrittäjien työmarkkinatuen saajat";"5386"
"Yrittäjien työmarkkinatuki";"2020";"12";"45-54";"kaikki";"2020-12-01";"yrittäjien työmarkkinatuen saajat";"6345"
"Yrittäjien työmarkkinatuki";"2020";"12";"yli 54";"kaikki";"2020-12-01";"yrittäjien työmarkkinatuen saajat";"6581"
"Yrittäjien työmarkkinatuki";"2020";"12";"18-24";"miehet";"2020-12-01";"yrittäjien työmarkkinatuen saajat";"253"
"Yrittäjien työmarkkinatuki";"2020";"12";"25-34";"miehet";"2020-12-01";"yrittäjien työmarkkinatuen saajat";"1714"
"Yrittäjien työmarkkinatuki";"2020";"12";"35-44";"miehet";"2020-12-01";"yrittäjien työmarkkinatuen saajat";"2743"
"Yrittäjien työmarkkinatuki";"2020";"12";"45-54";"miehet";"2020-12-01";"yrittäjien työmarkkinatuen saajat";"3214"
"Yrittäjien työmarkkinatuki";"2020";"12";"yli 54";"miehet";"2020-12-01";"yrittäjien työmarkkinatuen saajat";"3410"
"Yrittäjien työmarkkinatuki";"2020";"12";"18-24";"naiset";"2020-12-01";"yrittäjien työmarkkinatuen saajat";"284"
"Yrittäjien työmarkkinatuki";"2020";"12";"25-34";"naiset";"2020-12-01";"yrittäjien työmarkkinatuen saajat";"1459"
"Yrittäjien työmarkkinatuki";"2020";"12";"35-44";"naiset";"2020-12-01";"yrittäjien työmarkkinatuen saajat";"2643"
"Yrittäjien työmarkkinatuki";"2020";"12";"45-54";"naiset";"2020-12-01";"yrittäjien työmarkkinatuen saajat";"3131"
"Yrittäjien työmarkkinatuki";"2020";"12";"yli 54";"naiset";"2020-12-01";"yrittäjien työmarkkinatuen saajat";"3171"
"Työttömyysturva";"2021";"1";"18-24";"kaikki";"2021-01-01";"aiemmin tukea saaneet";"25929"
"Työttömyysturva";"2021";"1";"25-34";"kaikki";"2021-01-01";"aiemmin tukea saaneet";"57771"
"Työttömyysturva";"2021";"1";"35-44";"kaikki";"2021-01-01";"aiemmin tukea saaneet";"49296"
"Työttömyysturva";"2021";"1";"45-54";"kaikki";"2021-01-01";"aiemmin tukea saaneet";"42287"
"Työttömyysturva";"2021";"1";"yli 54";"kaikki";"2021-01-01";"aiemmin tukea saaneet";"36515"
"Työttömyysturva";"2021";"1";"18-24";"miehet";"2021-01-01";"aiemmin tukea saaneet";"14454"
"Työttömyysturva";"2021";"1";"25-34";"miehet";"2021-01-01";"aiemmin tukea saaneet";"30556"
"Työttömyysturva";"2021";"1";"35-44";"miehet";"2021-01-01";"aiemmin tukea saaneet";"24757"
"Työttömyysturva";"2021";"1";"45-54";"miehet";"2021-01-01";"aiemmin tukea saaneet";"22468"
"Työttömyysturva";"2021";"1";"yli 54";"miehet";"2021-01-01";"aiemmin tukea saaneet";"19644"
"Työttömyysturva";"2021";"1";"18-24";"naiset";"2021-01-01";"aiemmin tukea saaneet";"11475"
"Työttömyysturva";"2021";"1";"25-34";"naiset";"2021-01-01";"aiemmin tukea saaneet";"27215"
"Työttömyysturva";"2021";"1";"35-44";"naiset";"2021-01-01";"aiemmin tukea saaneet";"24539"
"Työttömyysturva";"2021";"1";"45-54";"naiset";"2021-01-01";"aiemmin tukea saaneet";"19819"
"Työttömyysturva";"2021";"1";"yli 54";"naiset";"2021-01-01";"aiemmin tukea saaneet";"16871"
"Työttömyysturva";"2021";"1";"18-24";"kaikki";"2021-01-01";"uudet saajat";"2700"
"Työttömyysturva";"2021";"1";"25-34";"kaikki";"2021-01-01";"uudet saajat";"2092"
"Työttömyysturva";"2021";"1";"35-44";"kaikki";"2021-01-01";"uudet saajat";"910"
"Työttömyysturva";"2021";"1";"45-54";"kaikki";"2021-01-01";"uudet saajat";"492"
"Työttömyysturva";"2021";"1";"yli 54";"kaikki";"2021-01-01";"uudet saajat";"322"
"Työttömyysturva";"2021";"1";"18-24";"miehet";"2021-01-01";"uudet saajat";"1560"
"Työttömyysturva";"2021";"1";"25-34";"miehet";"2021-01-01";"uudet saajat";"1053"
"Työttömyysturva";"2021";"1";"35-44";"miehet";"2021-01-01";"uudet saajat";"436"
"Työttömyysturva";"2021";"1";"45-54";"miehet";"2021-01-01";"uudet saajat";"293"
"Työttömyysturva";"2021";"1";"yli 54";"miehet";"2021-01-01";"uudet saajat";"186"
"Työttömyysturva";"2021";"1";"18-24";"naiset";"2021-01-01";"uudet saajat";"1140"
"Työttömyysturva";"2021";"1";"25-34";"naiset";"2021-01-01";"uudet saajat";"1039"
"Työttömyysturva";"2021";"1";"35-44";"naiset";"2021-01-01";"uudet saajat";"474"
"Työttömyysturva";"2021";"1";"45-54";"naiset";"2021-01-01";"uudet saajat";"199"
"Työttömyysturva";"2021";"1";"yli 54";"naiset";"2021-01-01";"uudet saajat";"136"
"Yrittäjien työmarkkinatuki";"2021";"1";"18-24";"kaikki";"2021-01-01";"yrittäjien työmarkkinatuen saajat";"560"
"Yrittäjien työmarkkinatuki";"2021";"1";"25-34";"kaikki";"2021-01-01";"yrittäjien työmarkkinatuen saajat";"3197"
"Yrittäjien työmarkkinatuki";"2021";"1";"35-44";"kaikki";"2021-01-01";"yrittäjien työmarkkinatuen saajat";"5494"
"Yrittäjien työmarkkinatuki";"2021";"1";"45-54";"kaikki";"2021-01-01";"yrittäjien työmarkkinatuen saajat";"6382"
"Yrittäjien työmarkkinatuki";"2021";"1";"yli 54";"kaikki";"2021-01-01";"yrittäjien työmarkkinatuen saajat";"6742"
"Yrittäjien työmarkkinatuki";"2021";"1";"18-24";"miehet";"2021-01-01";"yrittäjien työmarkkinatuen saajat";"260"
"Yrittäjien työmarkkinatuki";"2021";"1";"25-34";"miehet";"2021-01-01";"yrittäjien työmarkkinatuen saajat";"1711"
"Yrittäjien työmarkkinatuki";"2021";"1";"35-44";"miehet";"2021-01-01";"yrittäjien työmarkkinatuen saajat";"2803"
"Yrittäjien työmarkkinatuki";"2021";"1";"45-54";"miehet";"2021-01-01";"yrittäjien työmarkkinatuen saajat";"3239"
"Yrittäjien työmarkkinatuki";"2021";"1";"yli 54";"miehet";"2021-01-01";"yrittäjien työmarkkinatuen saajat";"3475"
"Yrittäjien työmarkkinatuki";"2021";"1";"18-24";"naiset";"2021-01-01";"yrittäjien työmarkkinatuen saajat";"300"
"Yrittäjien työmarkkinatuki";"2021";"1";"25-34";"naiset";"2021-01-01";"yrittäjien työmarkkinatuen saajat";"1486"
"Yrittäjien työmarkkinatuki";"2021";"1";"35-44";"naiset";"2021-01-01";"yrittäjien työmarkkinatuen saajat";"2691"
"Yrittäjien työmarkkinatuki";"2021";"1";"45-54";"naiset";"2021-01-01";"yrittäjien työmarkkinatuen saajat";"3143"
"Yrittäjien työmarkkinatuki";"2021";"1";"yli 54";"naiset";"2021-01-01";"yrittäjien työmarkkinatuen saajat";"3267"
"Työttömyysturva";"2021";"2";"18-24";"kaikki";"2021-02-01";"aiemmin tukea saaneet";"25432"
"Työttömyysturva";"2021";"2";"25-34";"kaikki";"2021-02-01";"aiemmin tukea saaneet";"57175"
"Työttömyysturva";"2021";"2";"35-44";"kaikki";"2021-02-01";"aiemmin tukea saaneet";"48737"
"Työttömyysturva";"2021";"2";"45-54";"kaikki";"2021-02-01";"aiemmin tukea saaneet";"41717"
"Työttömyysturva";"2021";"2";"yli 54";"kaikki";"2021-02-01";"aiemmin tukea saaneet";"36295"
"Työttömyysturva";"2021";"2";"18-24";"miehet";"2021-02-01";"aiemmin tukea saaneet";"14037"
"Työttömyysturva";"2021";"2";"25-34";"miehet";"2021-02-01";"aiemmin tukea saaneet";"30361"
"Työttömyysturva";"2021";"2";"35-44";"miehet";"2021-02-01";"aiemmin tukea saaneet";"24555"
"Työttömyysturva";"2021";"2";"45-54";"miehet";"2021-02-01";"aiemmin tukea saaneet";"22239"
"Työttömyysturva";"2021";"2";"yli 54";"miehet";"2021-02-01";"aiemmin tukea saaneet";"19624"
"Työttömyysturva";"2021";"2";"18-24";"naiset";"2021-02-01";"aiemmin tukea saaneet";"11395"
"Työttömyysturva";"2021";"2";"25-34";"naiset";"2021-02-01";"aiemmin tukea saaneet";"26814"
"Työttömyysturva";"2021";"2";"35-44";"naiset";"2021-02-01";"aiemmin tukea saaneet";"24182"
"Työttömyysturva";"2021";"2";"45-54";"naiset";"2021-02-01";"aiemmin tukea saaneet";"19478"
"Työttömyysturva";"2021";"2";"yli 54";"naiset";"2021-02-01";"aiemmin tukea saaneet";"16671"
"Työttömyysturva";"2021";"2";"18-24";"kaikki";"2021-02-01";"uudet saajat";"2388"
"Työttömyysturva";"2021";"2";"25-34";"kaikki";"2021-02-01";"uudet saajat";"2329"
"Työttömyysturva";"2021";"2";"35-44";"kaikki";"2021-02-01";"uudet saajat";"1265"
"Työttömyysturva";"2021";"2";"45-54";"kaikki";"2021-02-01";"uudet saajat";"806"
"Työttömyysturva";"2021";"2";"yli 54";"kaikki";"2021-02-01";"uudet saajat";"548"
"Työttömyysturva";"2021";"2";"18-24";"miehet";"2021-02-01";"uudet saajat";"1358"
"Työttömyysturva";"2021";"2";"25-34";"miehet";"2021-02-01";"uudet saajat";"1163"
"Työttömyysturva";"2021";"2";"35-44";"miehet";"2021-02-01";"uudet saajat";"578"
"Työttömyysturva";"2021";"2";"45-54";"miehet";"2021-02-01";"uudet saajat";"425"
"Työttömyysturva";"2021";"2";"yli 54";"miehet";"2021-02-01";"uudet saajat";"322"
"Työttömyysturva";"2021";"2";"18-24";"naiset";"2021-02-01";"uudet saajat";"1030"
"Työttömyysturva";"2021";"2";"25-34";"naiset";"2021-02-01";"uudet saajat";"1166"
"Työttömyysturva";"2021";"2";"35-44";"naiset";"2021-02-01";"uudet saajat";"687"
"Työttömyysturva";"2021";"2";"45-54";"naiset";"2021-02-01";"uudet saajat";"381"
"Työttömyysturva";"2021";"2";"yli 54";"naiset";"2021-02-01";"uudet saajat";"226"
"Yrittäjien työmarkkinatuki";"2021";"2";"18-24";"kaikki";"2021-02-01";"yrittäjien työmarkkinatuen saajat";"495"
"Yrittäjien työmarkkinatuki";"2021";"2";"25-34";"kaikki";"2021-02-01";"yrittäjien työmarkkinatuen saajat";"2990"
"Yrittäjien työmarkkinatuki";"2021";"2";"35-44";"kaikki";"2021-02-01";"yrittäjien työmarkkinatuen saajat";"5232"
"Yrittäjien työmarkkinatuki";"2021";"2";"45-54";"kaikki";"2021-02-01";"yrittäjien työmarkkinatuen saajat";"6137"
"Yrittäjien työmarkkinatuki";"2021";"2";"yli 54";"kaikki";"2021-02-01";"yrittäjien työmarkkinatuen saajat";"6488"
"Yrittäjien työmarkkinatuki";"2021";"2";"18-24";"miehet";"2021-02-01";"yrittäjien työmarkkinatuen saajat";"229"
"Yrittäjien työmarkkinatuki";"2021";"2";"25-34";"miehet";"2021-02-01";"yrittäjien työmarkkinatuen saajat";"1601"
"Yrittäjien työmarkkinatuki";"2021";"2";"35-44";"miehet";"2021-02-01";"yrittäjien työmarkkinatuen saajat";"2661"
"Yrittäjien työmarkkinatuki";"2021";"2";"45-54";"miehet";"2021-02-01";"yrittäjien työmarkkinatuen saajat";"3134"
"Yrittäjien työmarkkinatuki";"2021";"2";"yli 54";"miehet";"2021-02-01";"yrittäjien työmarkkinatuen saajat";"3347"
"Yrittäjien työmarkkinatuki";"2021";"2";"18-24";"naiset";"2021-02-01";"yrittäjien työmarkkinatuen saajat";"266"
"Yrittäjien työmarkkinatuki";"2021";"2";"25-34";"naiset";"2021-02-01";"yrittäjien työmarkkinatuen saajat";"1389"
"Yrittäjien työmarkkinatuki";"2021";"2";"35-44";"naiset";"2021-02-01";"yrittäjien työmarkkinatuen saajat";"2571"
"Yrittäjien työmarkkinatuki";"2021";"2";"45-54";"naiset";"2021-02-01";"yrittäjien työmarkkinatuen saajat";"3003"
"Yrittäjien työmarkkinatuki";"2021";"2";"yli 54";"naiset";"2021-02-01";"yrittäjien työmarkkinatuen saajat";"3141"
"Työttömyysturva";"2021";"3";"18-24";"kaikki";"2021-03-01";"aiemmin tukea saaneet";"26923"
"Työttömyysturva";"2021";"3";"25-34";"kaikki";"2021-03-01";"aiemmin tukea saaneet";"59796"
"Työttömyysturva";"2021";"3";"35-44";"kaikki";"2021-03-01";"aiemmin tukea saaneet";"50636"
"Työttömyysturva";"2021";"3";"45-54";"kaikki";"2021-03-01";"aiemmin tukea saaneet";"42979"
"Työttömyysturva";"2021";"3";"yli 54";"kaikki";"2021-03-01";"aiemmin tukea saaneet";"37628"
"Työttömyysturva";"2021";"3";"18-24";"miehet";"2021-03-01";"aiemmin tukea saaneet";"14682"
"Työttömyysturva";"2021";"3";"25-34";"miehet";"2021-03-01";"aiemmin tukea saaneet";"31727"
"Työttömyysturva";"2021";"3";"35-44";"miehet";"2021-03-01";"aiemmin tukea saaneet";"25495"
"Työttömyysturva";"2021";"3";"45-54";"miehet";"2021-03-01";"aiemmin tukea saaneet";"22861"
"Työttömyysturva";"2021";"3";"yli 54";"miehet";"2021-03-01";"aiemmin tukea saaneet";"20361"
"Työttömyysturva";"2021";"3";"18-24";"naiset";"2021-03-01";"aiemmin tukea saaneet";"12241"
"Työttömyysturva";"2021";"3";"25-34";"naiset";"2021-03-01";"aiemmin tukea saaneet";"28069"
"Työttömyysturva";"2021";"3";"35-44";"naiset";"2021-03-01";"aiemmin tukea saaneet";"25141"
"Työttömyysturva";"2021";"3";"45-54";"naiset";"2021-03-01";"aiemmin tukea saaneet";"20118"
"Työttömyysturva";"2021";"3";"yli 54";"naiset";"2021-03-01";"aiemmin tukea saaneet";"17267"
"Työttömyysturva";"2021";"3";"18-24";"kaikki";"2021-03-01";"uudet saajat";"2188"
"Työttömyysturva";"2021";"3";"25-34";"kaikki";"2021-03-01";"uudet saajat";"2348"
"Työttömyysturva";"2021";"3";"35-44";"kaikki";"2021-03-01";"uudet saajat";"1385"
"Työttömyysturva";"2021";"3";"45-54";"kaikki";"2021-03-01";"uudet saajat";"908"
"Työttömyysturva";"2021";"3";"yli 54";"kaikki";"2021-03-01";"uudet saajat";"624"
"Työttömyysturva";"2021";"3";"18-24";"miehet";"2021-03-01";"uudet saajat";"1164"
"Työttömyysturva";"2021";"3";"25-34";"miehet";"2021-03-01";"uudet saajat";"1166"
"Työttömyysturva";"2021";"3";"35-44";"miehet";"2021-03-01";"uudet saajat";"719"
"Työttömyysturva";"2021";"3";"45-54";"miehet";"2021-03-01";"uudet saajat";"490"
"Työttömyysturva";"2021";"3";"yli 54";"miehet";"2021-03-01";"uudet saajat";"365"
"Työttömyysturva";"2021";"3";"18-24";"naiset";"2021-03-01";"uudet saajat";"1024"
"Työttömyysturva";"2021";"3";"25-34";"naiset";"2021-03-01";"uudet saajat";"1182"
"Työttömyysturva";"2021";"3";"35-44";"naiset";"2021-03-01";"uudet saajat";"666"
"Työttömyysturva";"2021";"3";"45-54";"naiset";"2021-03-01";"uudet saajat";"418"
"Työttömyysturva";"2021";"3";"yli 54";"naiset";"2021-03-01";"uudet saajat";"259"
"Yrittäjien työmarkkinatuki";"2021";"3";"18-24";"kaikki";"2021-03-01";"yrittäjien työmarkkinatuen saajat";"564"
"Yrittäjien työmarkkinatuki";"2021";"3";"25-34";"kaikki";"2021-03-01";"yrittäjien työmarkkinatuen saajat";"3365"
"Yrittäjien työmarkkinatuki";"2021";"3";"35-44";"kaikki";"2021-03-01";"yrittäjien työmarkkinatuen saajat";"5842"
"Yrittäjien työmarkkinatuki";"2021";"3";"45-54";"kaikki";"2021-03-01";"yrittäjien työmarkkinatuen saajat";"6825"
"Yrittäjien työmarkkinatuki";"2021";"3";"yli 54";"kaikki";"2021-03-01";"yrittäjien työmarkkinatuen saajat";"7138"
"Yrittäjien työmarkkinatuki";"2021";"3";"18-24";"miehet";"2021-03-01";"yrittäjien työmarkkinatuen saajat";"251"
"Yrittäjien työmarkkinatuki";"2021";"3";"25-34";"miehet";"2021-03-01";"yrittäjien työmarkkinatuen saajat";"1798"
"Yrittäjien työmarkkinatuki";"2021";"3";"35-44";"miehet";"2021-03-01";"yrittäjien työmarkkinatuen saajat";"2970"
"Yrittäjien työmarkkinatuki";"2021";"3";"45-54";"miehet";"2021-03-01";"yrittäjien työmarkkinatuen saajat";"3435"
"Yrittäjien työmarkkinatuki";"2021";"3";"yli 54";"miehet";"2021-03-01";"yrittäjien työmarkkinatuen saajat";"3675"
"Yrittäjien työmarkkinatuki";"2021";"3";"18-24";"naiset";"2021-03-01";"yrittäjien työmarkkinatuen saajat";"313"
"Yrittäjien työmarkkinatuki";"2021";"3";"25-34";"naiset";"2021-03-01";"yrittäjien työmarkkinatuen saajat";"1567"
"Yrittäjien työmarkkinatuki";"2021";"3";"35-44";"naiset";"2021-03-01";"yrittäjien työmarkkinatuen saajat";"2872"
"Yrittäjien työmarkkinatuki";"2021";"3";"45-54";"naiset";"2021-03-01";"yrittäjien työmarkkinatuen saajat";"3390"
"Yrittäjien työmarkkinatuki";"2021";"3";"yli 54";"naiset";"2021-03-01";"yrittäjien työmarkkinatuen saajat";"3463"
"Työttömyysturva";"2021";"4";"18-24";"kaikki";"2021-04-01";"aiemmin tukea saaneet";"26323"
"Työttömyysturva";"2021";"4";"25-34";"kaikki";"2021-04-01";"aiemmin tukea saaneet";"58667"
"Työttömyysturva";"2021";"4";"35-44";"kaikki";"2021-04-01";"aiemmin tukea saaneet";"50072"
"Työttömyysturva";"2021";"4";"45-54";"kaikki";"2021-04-01";"aiemmin tukea saaneet";"42411"
"Työttömyysturva";"2021";"4";"yli 54";"kaikki";"2021-04-01";"aiemmin tukea saaneet";"37443"
"Työttömyysturva";"2021";"4";"18-24";"miehet";"2021-04-01";"aiemmin tukea saaneet";"14217"
"Työttömyysturva";"2021";"4";"25-34";"miehet";"2021-04-01";"aiemmin tukea saaneet";"31173"
"Työttömyysturva";"2021";"4";"35-44";"miehet";"2021-04-01";"aiemmin tukea saaneet";"25310"
"Työttömyysturva";"2021";"4";"45-54";"miehet";"2021-04-01";"aiemmin tukea saaneet";"22537"
"Työttömyysturva";"2021";"4";"yli 54";"miehet";"2021-04-01";"aiemmin tukea saaneet";"20323"
"Työttömyysturva";"2021";"4";"18-24";"naiset";"2021-04-01";"aiemmin tukea saaneet";"12106"
"Työttömyysturva";"2021";"4";"25-34";"naiset";"2021-04-01";"aiemmin tukea saaneet";"27494"
"Työttömyysturva";"2021";"4";"35-44";"naiset";"2021-04-01";"aiemmin tukea saaneet";"24762"
"Työttömyysturva";"2021";"4";"45-54";"naiset";"2021-04-01";"aiemmin tukea saaneet";"19874"
