"alue";"etuus";"vuosi";"kuukausi";"paiva";"variable";"val";"type"
"Uusimaa";"Perustoimeentulotuki";"2020";"7";"2020-07-01";"aiemmin tukea saaneet";"59004";"Saajakotitaloudet"
"Varsinais-Suomi";"Perustoimeentulotuki";"2020";"7";"2020-07-01";"uudet saajat";"885";"Saajat"
"Varsinais-Suomi";"Perustoimeentulotuki";"2020";"7";"2020-07-01";"uudet saajat";"705";"Saajakotitaloudet"
"Varsinais-Suomi";"Perustoimeentulotuki";"2020";"7";"2020-07-01";"aiemmin tukea saaneet";"17679";"Saajat"
"Varsinais-Suomi";"Perustoimeentulotuki";"2020";"7";"2020-07-01";"aiemmin tukea saaneet";"11807";"Saajakotitaloudet"
"Etelä-Karjala";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"170";"Saajat"
"Etelä-Karjala";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"142";"Saajakotitaloudet"
"Etelä-Karjala";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"3692";"Saajat"
"Etelä-Karjala";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"2688";"Saajakotitaloudet"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"163";"Saajat"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"141";"Saajakotitaloudet"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"3979";"Saajat"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"2758";"Saajakotitaloudet"
"Etelä-Savo";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"118";"Saajat"
"Etelä-Savo";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"115";"Saajakotitaloudet"
"Etelä-Savo";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"3592";"Saajat"
"Etelä-Savo";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"2616";"Saajakotitaloudet"
"Kainuu";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"90";"Saajat"
"Kainuu";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"82";"Saajakotitaloudet"
"Kainuu";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"1601";"Saajat"
"Kainuu";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"1200";"Saajakotitaloudet"
"Kanta-Häme";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"244";"Saajat"
"Kanta-Häme";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"195";"Saajakotitaloudet"
"Kanta-Häme";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"5562";"Saajat"
"Kanta-Häme";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"3815";"Saajakotitaloudet"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"98";"Saajat"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"63";"Saajakotitaloudet"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"1285";"Saajat"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"913";"Saajakotitaloudet"
"Keski-Suomi";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"414";"Saajat"
"Keski-Suomi";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"340";"Saajakotitaloudet"
"Keski-Suomi";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"9398";"Saajat"
"Keski-Suomi";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"6806";"Saajakotitaloudet"
"Kymenlaakso";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"189";"Saajat"
"Kymenlaakso";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"162";"Saajakotitaloudet"
"Kymenlaakso";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"5256";"Saajat"
"Kymenlaakso";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"3692";"Saajakotitaloudet"
"Lappi";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"224";"Saajat"
"Lappi";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"185";"Saajakotitaloudet"
"Lappi";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"4031";"Saajat"
"Lappi";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"2808";"Saajakotitaloudet"
"Pirkanmaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"652";"Saajat"
"Pirkanmaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"545";"Saajakotitaloudet"
"Pirkanmaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"18850";"Saajat"
"Pirkanmaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"13245";"Saajakotitaloudet"
"Pohjanmaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"136";"Saajat"
"Pohjanmaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"111";"Saajakotitaloudet"
"Pohjanmaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"3788";"Saajat"
"Pohjanmaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"2281";"Saajakotitaloudet"
"Pohjois-Karjala";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"241";"Saajat"
"Pohjois-Karjala";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"214";"Saajakotitaloudet"
"Pohjois-Karjala";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"5251";"Saajat"
"Pohjois-Karjala";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"3775";"Saajakotitaloudet"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"514";"Saajat"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"421";"Saajakotitaloudet"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"9689";"Saajat"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"6869";"Saajakotitaloudet"
"Pohjois-Savo";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"341";"Saajat"
"Pohjois-Savo";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"290";"Saajakotitaloudet"
"Pohjois-Savo";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"7876";"Saajat"
"Pohjois-Savo";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"5656";"Saajakotitaloudet"
"Päijät-Häme";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"253";"Saajat"
"Päijät-Häme";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"247";"Saajakotitaloudet"
"Päijät-Häme";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"8581";"Saajat"
"Päijät-Häme";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"5903";"Saajakotitaloudet"
"Satakunta";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"216";"Saajat"
"Satakunta";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"162";"Saajakotitaloudet"
"Satakunta";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"4885";"Saajat"
"Satakunta";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"3494";"Saajakotitaloudet"
"Uusimaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"2480";"Saajat"
"Uusimaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"2004";"Saajakotitaloudet"
"Uusimaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"73446";"Saajat"
"Uusimaa";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"46677";"Saajakotitaloudet"
"Varsinais-Suomi";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"550";"Saajat"
"Varsinais-Suomi";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"uudet saajat";"455";"Saajakotitaloudet"
"Varsinais-Suomi";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"14229";"Saajat"
"Varsinais-Suomi";"Perustoimeentulotuki";"2020";"8";"2020-08-01";"aiemmin tukea saaneet";"9461";"Saajakotitaloudet"
"Etelä-Karjala";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"185";"Saajat"
"Etelä-Karjala";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"140";"Saajakotitaloudet"
"Etelä-Karjala";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"3454";"Saajat"
"Etelä-Karjala";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"2479";"Saajakotitaloudet"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"250";"Saajat"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"172";"Saajakotitaloudet"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"3849";"Saajat"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"2703";"Saajakotitaloudet"
"Etelä-Savo";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"168";"Saajat"
"Etelä-Savo";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"142";"Saajakotitaloudet"
"Etelä-Savo";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"3499";"Saajat"
"Etelä-Savo";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"2544";"Saajakotitaloudet"
"Kainuu";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"77";"Saajat"
"Kainuu";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"63";"Saajakotitaloudet"
"Kainuu";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"1500";"Saajat"
"Kainuu";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"1120";"Saajakotitaloudet"
"Kanta-Häme";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"217";"Saajat"
"Kanta-Häme";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"184";"Saajakotitaloudet"
"Kanta-Häme";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"5721";"Saajat"
"Kanta-Häme";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"3934";"Saajakotitaloudet"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"76";"Saajat"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"45";"Saajakotitaloudet"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"1276";"Saajat"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"891";"Saajakotitaloudet"
"Keski-Suomi";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"389";"Saajat"
"Keski-Suomi";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"330";"Saajakotitaloudet"
"Keski-Suomi";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"9310";"Saajat"
"Keski-Suomi";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"6786";"Saajakotitaloudet"
"Kymenlaakso";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"240";"Saajat"
"Kymenlaakso";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"181";"Saajakotitaloudet"
"Kymenlaakso";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"5117";"Saajat"
"Kymenlaakso";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"3575";"Saajakotitaloudet"
"Lappi";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"231";"Saajat"
"Lappi";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"195";"Saajakotitaloudet"
"Lappi";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"3903";"Saajat"
"Lappi";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"2678";"Saajakotitaloudet"
"Pirkanmaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"795";"Saajat"
"Pirkanmaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"635";"Saajakotitaloudet"
"Pirkanmaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"18386";"Saajat"
"Pirkanmaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"12875";"Saajakotitaloudet"
"Pohjanmaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"144";"Saajat"
"Pohjanmaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"96";"Saajakotitaloudet"
"Pohjanmaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"3643";"Saajat"
"Pohjanmaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"2199";"Saajakotitaloudet"
"Pohjois-Karjala";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"177";"Saajat"
"Pohjois-Karjala";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"170";"Saajakotitaloudet"
"Pohjois-Karjala";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"4856";"Saajat"
"Pohjois-Karjala";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"3493";"Saajakotitaloudet"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"442";"Saajat"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"357";"Saajakotitaloudet"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"9157";"Saajat"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"6478";"Saajakotitaloudet"
"Pohjois-Savo";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"356";"Saajat"
"Pohjois-Savo";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"292";"Saajakotitaloudet"
"Pohjois-Savo";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"7761";"Saajat"
"Pohjois-Savo";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"5493";"Saajakotitaloudet"
"Päijät-Häme";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"346";"Saajat"
"Päijät-Häme";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"256";"Saajakotitaloudet"
"Päijät-Häme";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"8585";"Saajat"
"Päijät-Häme";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"5897";"Saajakotitaloudet"
"Satakunta";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"214";"Saajat"
"Satakunta";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"178";"Saajakotitaloudet"
"Satakunta";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"4519";"Saajat"
"Satakunta";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"3263";"Saajakotitaloudet"
"Uusimaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"2699";"Saajat"
"Uusimaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"2089";"Saajakotitaloudet"
"Uusimaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"74382";"Saajat"
"Uusimaa";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"46615";"Saajakotitaloudet"
"Varsinais-Suomi";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"597";"Saajat"
"Varsinais-Suomi";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"uudet saajat";"484";"Saajakotitaloudet"
"Varsinais-Suomi";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"13660";"Saajat"
"Varsinais-Suomi";"Perustoimeentulotuki";"2020";"9";"2020-09-01";"aiemmin tukea saaneet";"9026";"Saajakotitaloudet"
"Etelä-Karjala";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"211";"Saajat"
"Etelä-Karjala";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"179";"Saajakotitaloudet"
"Etelä-Karjala";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"3691";"Saajat"
"Etelä-Karjala";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"2665";"Saajakotitaloudet"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"234";"Saajat"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"181";"Saajakotitaloudet"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"4231";"Saajat"
"Etelä-Pohjanmaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"2935";"Saajakotitaloudet"
"Etelä-Savo";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"208";"Saajat"
"Etelä-Savo";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"171";"Saajakotitaloudet"
"Etelä-Savo";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"3839";"Saajat"
"Etelä-Savo";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"2781";"Saajakotitaloudet"
"Kainuu";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"91";"Saajat"
"Kainuu";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"68";"Saajakotitaloudet"
"Kainuu";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"1632";"Saajat"
"Kainuu";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"1205";"Saajakotitaloudet"
"Kanta-Häme";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"269";"Saajat"
"Kanta-Häme";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"203";"Saajakotitaloudet"
"Kanta-Häme";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"5908";"Saajat"
"Kanta-Häme";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"4090";"Saajakotitaloudet"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"65";"Saajat"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"58";"Saajakotitaloudet"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"1325";"Saajat"
"Keski-Pohjanmaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"918";"Saajakotitaloudet"
"Keski-Suomi";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"454";"Saajat"
"Keski-Suomi";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"381";"Saajakotitaloudet"
"Keski-Suomi";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"9960";"Saajat"
"Keski-Suomi";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"7214";"Saajakotitaloudet"
"Kymenlaakso";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"267";"Saajat"
"Kymenlaakso";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"221";"Saajakotitaloudet"
"Kymenlaakso";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"5476";"Saajat"
"Kymenlaakso";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"3852";"Saajakotitaloudet"
"Lappi";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"267";"Saajat"
"Lappi";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"205";"Saajakotitaloudet"
"Lappi";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"4054";"Saajat"
"Lappi";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"2839";"Saajakotitaloudet"
"Pirkanmaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"844";"Saajat"
"Pirkanmaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"667";"Saajakotitaloudet"
"Pirkanmaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"19840";"Saajat"
"Pirkanmaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"13885";"Saajakotitaloudet"
"Pohjanmaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"192";"Saajat"
"Pohjanmaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"153";"Saajakotitaloudet"
"Pohjanmaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"3934";"Saajat"
"Pohjanmaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"2372";"Saajakotitaloudet"
"Pohjois-Karjala";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"271";"Saajat"
"Pohjois-Karjala";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"210";"Saajakotitaloudet"
"Pohjois-Karjala";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"5305";"Saajat"
"Pohjois-Karjala";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"3783";"Saajakotitaloudet"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"633";"Saajat"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"465";"Saajakotitaloudet"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"9973";"Saajat"
"Pohjois-Pohjanmaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"7105";"Saajakotitaloudet"
"Pohjois-Savo";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"386";"Saajat"
"Pohjois-Savo";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"329";"Saajakotitaloudet"
"Pohjois-Savo";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"8283";"Saajat"
"Pohjois-Savo";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"5889";"Saajakotitaloudet"
"Päijät-Häme";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"381";"Saajat"
"Päijät-Häme";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"295";"Saajakotitaloudet"
"Päijät-Häme";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"9203";"Saajat"
"Päijät-Häme";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"6321";"Saajakotitaloudet"
"Satakunta";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"323";"Saajat"
"Satakunta";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"241";"Saajakotitaloudet"
"Satakunta";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"4761";"Saajat"
"Satakunta";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"3452";"Saajakotitaloudet"
"Uusimaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"3174";"Saajat"
"Uusimaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"2393";"Saajakotitaloudet"
"Uusimaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"80343";"Saajat"
"Uusimaa";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"49676";"Saajakotitaloudet"
"Varsinais-Suomi";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"670";"Saajat"
"Varsinais-Suomi";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"uudet saajat";"521";"Saajakotitaloudet"
"Varsinais-Suomi";"Perustoimeentulotuki";"2020";"10";"2020-10-01";"aiemmin tukea saaneet";"14694";"Saajat"
